location,noise,contrast,correct,RT
0.0,0.05,0.01,0.0,0.8075078340043547
0.0,0.05,0.51,1.0,0.8156193330069073
0.0,0.05,0.01,0.0,0.9595955830009189
0.0,0.05,0.02,0.0,0.7116419170051813
0.0,0.05,0.03,1.0,0.4636110839928733
0.0,0.05,0.2,1.0,0.4716182919946732
0.0,0.05,0.51,1.0,0.8876752910000505
0.0,0.05,0.08,1.0,0.43165495799621567
0.0,0.05,0.03,1.0,0.663947332999669
0.0,0.05,0.01,1.0,0.5596322909987066
0.0,0.05,0.02,1.0,0.6722662079992006
0.0,0.05,0.01,1.0,0.7916202920023352
0.0,0.05,0.2,0.0,0.6876192499912577
0.0,0.05,0.02,1.0,0.5915905000001658
0.0,0.05,0.51,1.0,0.4316247079987079
0.0,0.05,0.01,0.0,0.7436256669898285
0.0,0.05,0.08,1.0,0.49574245800613426
0.0,0.05,0.03,1.0,0.43159941700287163
0.0,0.05,0.2,1.0,0.5036308749986347
0.0,0.05,0.01,0.0,0.455641916996683
0.0,0.05,0.03,1.0,0.37559504200180527
0.0,0.05,0.51,1.0,0.3756393749936251
0.0,0.05,0.02,0.0,0.5836136249999981
0.0,0.05,0.01,1.0,0.36762362498848233
0.0,0.05,0.2,1.0,0.22354054200695828
0.0,0.05,0.01,1.0,0.583636707990081
0.0,0.05,0.08,1.0,0.4476497499999823
0.0,0.05,0.03,1.0,0.503566208994016
0.0,0.05,0.51,1.0,0.7752827079966664
0.0,0.05,0.08,1.0,0.6955915840080706
0.0,0.05,0.02,1.0,0.5596371670108056
0.0,0.05,0.01,0.0,0.48762095799611416
0.0,0.05,0.01,1.0,0.43960237500141375
0.0,0.05,0.2,1.0,0.6236213340016548
0.0,0.05,0.01,1.0,0.45559737499570474
0.0,0.05,0.01,1.0,0.7436344169982476
0.0,0.05,0.03,1.0,0.5035894160100725
0.0,0.05,0.08,1.0,0.455411582996021
0.0,0.05,0.51,1.0,0.5195796250045532
0.0,0.05,0.02,0.0,0.879569041004288
0.0,0.05,0.2,1.0,0.6316186670010211
0.0,0.05,0.02,0.0,0.5916482089960482
0.0,0.05,0.2,1.0,0.40758966699650045
0.0,0.05,0.01,1.0,0.4796215829992434
0.0,0.05,0.51,1.0,0.4955257500114385
0.0,0.05,0.08,1.0,0.5669196670060046
0.0,0.05,0.01,0.0,0.5195803750102641
0.0,0.05,0.03,1.0,0.447635167001863
0.0,0.05,0.08,1.0,0.4236072079947917
0.0,0.05,0.01,1.0,0.5110596669983352
0.0,0.05,0.02,1.0,0.463597292007762
0.0,0.05,0.03,1.0,0.4716745420009829
0.0,0.05,0.01,1.0,0.6316038750082953
0.0,0.05,0.51,1.0,0.8635795000009239
0.0,0.05,0.2,1.0,0.5115547089953907
0.0,0.05,0.01,1.0,0.6796303749870276
0.0,0.05,0.51,1.0,1.9116240839939564
0.0,0.05,0.02,0.0,0.583599374993355
0.0,0.05,0.03,0.0,0.5035787500091828
0.0,0.05,0.2,1.0,0.43963649999932386
0.0,0.05,0.01,1.0,0.4396472079970408
0.0,0.05,0.08,1.0,0.47966533299768344
0.0,0.05,0.03,1.0,0.41558716699364595
0.0,0.05,0.2,1.0,1.0076282499940135
0.0,0.05,0.08,1.0,0.4136110419931356
0.0,0.05,0.01,1.0,0.5035845410020556
0.0,0.05,0.01,0.0,0.7436189169966383
0.0,0.05,0.02,0.0,0.47162287500395905
0.0,0.05,0.51,1.0,0.38359854099689983
0.0,0.05,0.08,1.0,0.4242280420003226
0.0,0.05,0.03,0.0,0.5355937090062071
0.0,0.05,0.2,1.0,0.48820724998950027
0.0,0.05,0.01,1.0,0.527567083001486
0.0,0.05,0.02,1.0,0.5596279169985792
0.0,0.05,0.01,1.0,0.7596004999941215
0.0,0.05,0.51,1.0,0.6476404999993974
0.0,0.05,0.08,1.0,0.47158654099621344
0.0,0.05,0.51,1.0,0.41562062500452157
0.0,0.05,0.01,1.0,0.47955054200429004
0.0,0.05,0.2,1.0,0.7436679579986958
0.0,0.05,0.03,1.0,0.3915940830047475
0.0,0.05,0.01,1.0,0.5596469169977354
0.0,0.05,0.02,1.0,0.5116060419968562
0.0,0.05,0.03,1.0,0.5035477089986671
0.0,0.05,0.01,0.0,0.6155985419900389
0.0,0.05,0.51,1.0,0.38372345799871255
0.0,0.05,0.2,1.0,0.6876272920053452
0.0,0.05,0.02,1.0,0.4635195410082815
0.0,0.05,0.08,1.0,0.40752283298934344
0.0,0.05,0.01,0.0,0.43958837499667425
0.0,0.05,0.01,0.0,0.4555488339974545
0.0,0.05,0.02,1.0,0.39161616700585
0.0,0.05,0.51,1.0,0.383574999999837
0.0,0.05,0.2,1.0,0.4155669159954414
0.0,0.05,0.01,0.0,0.31957829199382104
0.0,0.05,0.08,1.0,0.43960100000549573
0.0,0.05,0.03,1.0,0.43959675000223797
0.0,0.05,0.51,1.0,0.38361737500235904
0.0,0.05,0.08,1.0,1.5596699999878183
0.0,0.05,0.02,0.0,0.423558791007963
0.0,0.05,0.03,0.0,0.8715693750127684
0.0,0.05,0.01,1.0,0.4956220000021858
0.0,0.05,0.01,0.0,0.4796002090006368
0.0,0.05,0.2,1.0,0.6476196670118952
0.0,0.05,0.01,1.0,0.687586874992121
0.0,0.05,0.01,0.0,0.9756274999963352
0.0,0.05,0.03,1.0,0.4549776670028223
0.0,0.05,0.02,0.0,0.7196013339998899
0.0,0.05,0.51,1.0,0.7035298340051668
0.0,0.05,0.2,1.0,0.6880417919892352
0.0,0.05,0.08,1.0,0.38356362500053365
0.0,0.05,0.01,1.0,0.45496995899884496
0.0,0.05,0.03,1.0,0.4555699159973301
0.0,0.05,0.51,1.0,0.6236618749971967
0.0,0.05,0.02,0.0,0.5436599170061527
0.0,0.05,0.08,1.0,0.7755814169941004
0.0,0.05,0.2,1.0,0.5355244579986902
0.0,0.05,0.01,0.0,0.49547962500946596
0.0,0.05,0.02,1.0,0.5675105419941247
0.0,0.05,0.51,1.0,0.4071929170022486
0.0,0.05,0.08,1.0,0.455206291997456
0.0,0.05,0.01,0.0,0.3902144169987878
0.0,0.05,0.03,1.0,0.8156981670035748
0.0,0.05,0.01,1.0,0.4315919579967158
0.0,0.05,0.2,1.0,0.24695758400775958
0.0,0.05,0.01,1.0,0.47957516700262204
0.0,0.05,0.08,1.0,0.3436022919922834
0.0,0.05,0.2,1.0,0.42367133400694
0.0,0.05,0.02,1.0,0.38358574999438133
0.0,0.05,0.51,1.0,0.37562066699319985
0.0,0.05,0.01,1.0,0.5115908329898957
0.0,0.05,0.03,1.0,0.5517237500025658
0.0,0.05,0.2,1.0,0.2955789159896085
0.0,0.05,0.51,1.0,0.327590875007445
0.0,0.05,0.08,1.0,0.3996427499951096
0.0,0.05,0.02,1.0,0.2796400840015849
0.0,0.05,0.01,1.0,0.42365616699680686
0.0,0.05,0.01,0.0,0.4075706250005169
0.0,0.05,0.03,0.0,0.6956590000045253
0.0,0.05,0.51,1.0,0.4876340420014458
0.0,0.05,0.01,0.0,0.58370033299434
0.0,0.05,0.03,1.0,0.43962950000423007
0.0,0.05,0.2,1.0,0.3756675000040559
0.0,0.05,0.08,1.0,0.28761283299536444
0.0,0.05,0.02,0.0,0.5675885000091512
0.0,0.05,0.01,0.0,0.8556015829963144
0.0,0.05,0.02,0.0,0.4950422909896588
0.0,0.05,0.08,1.0,0.46372129100200254
0.0,0.05,0.2,1.0,0.351611292004236
0.0,0.05,0.01,0.0,0.5355721249943599
0.0,0.05,0.03,0.0,0.6875879590079421
0.0,0.05,0.01,1.0,0.4716179579991149
0.0,0.05,0.51,1.0,0.39963345900468994
0.0,0.05,0.01,1.0,0.7670167500036769
0.0,0.05,0.03,1.0,0.39163654200092424
0.0,0.05,0.08,1.0,0.4957035000115866
0.0,0.05,0.2,1.0,0.33561216699308716
0.0,0.05,0.02,0.0,0.7921625839953776
0.0,0.05,0.51,1.0,0.4239077499951236
0.0,0.05,0.01,1.0,0.3995898749999469
0.0,0.05,0.02,1.0,0.5915500840055756
0.0,0.05,0.08,1.0,0.3275756249931874
0.0,0.05,0.2,1.0,0.3516570420033531
0.0,0.05,0.01,1.0,0.39163683299557306
0.0,0.05,0.51,1.0,0.16017766699951608
0.0,0.05,0.01,1.0,0.4556212079914985
0.0,0.05,0.03,1.0,0.4002186660072766
0.0,0.05,0.51,1.0,1.0156103749905014
0.0,0.05,0.01,0.0,0.4079395839944482
0.0,0.05,0.2,1.0,0.43906083299953025
0.0,0.05,0.08,1.0,0.45525008300319314
0.0,0.05,0.03,1.0,0.5755322920012986
0.0,0.05,0.01,0.0,0.7509327500010841
0.0,0.05,0.02,1.0,0.5675605420110514
0.0,0.05,0.2,1.0,0.8795451670011971
0.0,0.05,0.03,1.0,0.5356098330084933
0.0,0.05,0.51,1.0,0.49558383401017636
0.0,0.05,0.01,1.0,0.6636416670080507
0.0,0.05,0.02,0.0,0.527597667009104
0.0,0.05,0.08,1.0,0.3516439170052763
0.0,0.05,0.01,0.0,0.7276311660098145
0.0,0.05,0.02,0.0,0.5196138330065878
0.0,0.05,0.01,0.0,0.5276078340102686
0.0,0.05,0.08,1.0,0.43957220800803043
0.0,0.05,0.2,1.0,1.239643499997328
0.0,0.05,0.03,1.0,0.3996848329989007
0.0,0.05,0.51,1.0,0.4156433339958312
0.0,0.05,0.01,0.0,1.0556570409971755
0.0,0.05,0.08,1.0,0.46361025000805967
0.0,0.05,0.2,1.0,0.6636150830017868
0.0,0.05,0.01,1.0,0.5596826660039369
0.0,0.05,0.02,1.0,0.5356402920006076
0.0,0.05,0.01,1.0,0.5676014170021517
0.0,0.05,0.51,1.0,0.4875439169991296
0.0,0.05,0.03,1.0,0.6077057079965016
0.0,0.05,0.08,1.0,0.2715723339933902
0.0,0.05,0.03,1.0,0.29558704199735075
0.0,0.05,0.2,1.0,0.44758608400297817
0.0,0.05,0.01,0.0,0.4796446670079604
0.0,0.05,0.02,1.0,0.46321745800378267
0.0,0.05,0.01,0.0,0.5676084159931634
0.0,0.05,0.51,1.0,0.38359179100370966
0.0,0.05,0.01,0.0,0.3596289579872973
0.0,0.05,0.2,1.0,0.28758804200333543
0.0,0.05,0.02,1.0,0.3836121659987839
0.0,0.05,0.03,1.0,0.5115863749961136
0.0,0.05,0.08,1.0,0.46358812499966007
0.0,0.05,0.01,1.0,0.7036400829965714
0.0,0.05,0.51,1.0,0.8396672080125427
0.0,0.05,0.01,0.0,0.4076389170077164
0.0,0.05,0.08,1.0,0.26359662499453407
0.0,0.05,0.51,1.0,0.6155616670002928
0.0,0.05,0.2,1.0,0.399563416998717
0.0,0.05,0.03,1.0,0.511617040989222
0.0,0.05,0.02,1.0,0.43166800000471994
0.0,0.05,0.01,1.0,0.48761795900645666
0.0,0.05,0.01,1.0,0.791645791992778
0.0,0.05,0.02,1.0,0.4635662499931641
0.0,0.05,0.03,1.0,0.4476017909910297
0.0,0.05,0.2,1.0,0.41552491699985694
0.0,0.05,0.08,1.0,0.5275791660096729
0.0,0.05,0.01,0.0,0.6795978330046637
0.0,0.05,0.51,1.0,0.39952849999826867
0.0,0.05,0.51,1.0,0.9276417919900268
0.0,0.05,0.01,1.0,0.7356532080011675
0.0,0.05,0.03,0.0,1.1517055000003893
0.0,0.05,0.02,1.0,0.4796646670001792
0.0,0.05,0.01,1.0,0.47961550000763964
0.0,0.05,0.08,1.0,0.2556351670064032
0.0,0.05,0.2,1.0,0.45565395899757277
0.0,0.05,0.08,1.0,0.3996337919961661
0.0,0.05,0.02,0.0,0.4795850830123527
0.0,0.05,0.01,1.0,0.4393278750067111
0.0,0.05,0.51,1.0,0.07108275000064168
0.0,0.05,0.03,1.0,0.5996226670104079
0.0,0.05,0.2,1.0,0.551592542004073
0.0,0.05,0.01,1.0,0.4956203750043642
0.0,0.05,0.01,0.0,0.5039164579939097
0.0,0.05,0.02,0.0,0.5756959999998799
0.0,0.05,0.2,1.0,0.1116425829968648
0.0,0.05,0.03,1.0,0.4556182920059655
0.0,0.05,0.08,1.0,0.35165741699165665
0.0,0.05,0.01,1.0,0.6235858750005718
0.0,0.05,0.51,1.0,0.359641749993898
0.0,0.05,0.03,1.0,0.4315422500076238
0.0,0.05,0.01,0.0,0.5836609580001095
0.0,0.05,0.02,1.0,0.6396476250083651
0.0,0.05,0.2,1.0,0.47159429200110026
0.0,0.05,0.01,0.0,1.0715900840004906
0.0,0.05,0.08,1.0,0.5676680420001503
0.0,0.05,0.51,1.0,0.6716294170037145
0.0,0.05,0.01,0.0,0.7116664589993889
0.0,0.05,0.08,1.0,0.7031481249869103
0.0,0.05,0.03,1.0,0.7035782080056379
0.0,0.05,0.2,1.0,0.23158695800520945
0.0,0.05,0.01,1.0,0.6635957500111545
0.0,0.05,0.02,0.0,0.44708137499401346
0.0,0.05,0.51,1.0,0.1996129579929402
0.0,0.05,0.02,0.0,0.631580582994502
0.0,0.05,0.01,0.0,0.24762262500007637
0.0,0.05,0.2,1.0,0.3756203750090208
0.0,0.05,0.51,1.0,0.7116245840006741
0.0,0.05,0.03,0.0,0.5039066669996828
0.0,0.05,0.01,0.0,0.4322840829991037
0.0,0.05,0.08,1.0,0.38361554199946113
0.0,0.05,0.01,1.0,0.5436304159957217
0.0,0.05,0.02,1.0,0.3595890419965144
0.0,0.05,0.51,1.0,0.34353275000466965
0.0,0.05,0.2,1.0,0.5676667919906322
0.0,0.05,0.03,1.0,0.6315895000007004
0.0,0.05,0.08,1.0,0.39231541600020137
0.0,0.05,0.01,0.0,0.48764104199653957
0.0,0.05,0.01,1.0,0.6389829169929726
0.0,0.05,0.02,0.0,0.5516173340001842
0.0,0.05,0.08,1.0,0.4636298330005957
0.0,0.05,0.03,1.0,0.5915689999965252
0.0,0.05,0.2,1.0,0.3276661659911042
0.0,0.05,0.01,0.0,0.6556174589932198
0.0,0.05,0.51,1.0,0.43966833299782593
2.125,0.05,0.26,1.0,1.1600650420004968
2.125,0.05,0.06,1.0,1.0396109170105774
2.125,0.05,0.12,1.0,2.2098007919994416
2.125,0.05,0.01,0.0,0.7676115829963237
2.125,0.05,0.53,1.0,0.7278707910008961
2.125,0.05,0.02,0.0,0.903717624998535
2.125,0.05,0.03,1.0,0.7356551669945475
2.125,0.05,0.53,1.0,0.5356180000089807
2.125,0.05,0.06,1.0,0.28757366600621026
2.125,0.05,0.01,0.0,1.0880846660002135
2.125,0.05,0.12,1.0,0.15959104101057164
2.125,0.05,0.03,0.0,0.5115618339914363
2.125,0.05,0.26,1.0,0.463579542003572
2.125,0.05,0.02,0.0,0.6875502500042785
2.125,0.05,0.03,1.0,0.7352844159904635
2.125,0.05,0.01,0.0,0.5356644999992568
2.125,0.05,0.12,1.0,1.4236721249908442
2.125,0.05,0.06,1.0,0.46357624999654945
2.125,0.05,0.26,1.0,0.5675579170056153
2.125,0.05,0.02,1.0,0.5275849999889033
2.125,0.05,0.53,1.0,0.47955620801076293
2.125,0.05,0.03,1.0,0.4955945419933414
2.125,0.05,0.02,1.0,0.6476120000006631
2.125,0.05,0.01,1.0,0.5116080000007059
2.125,0.05,0.26,1.0,0.48760208299790975
2.125,0.05,0.06,1.0,0.39161587500711903
2.125,0.05,0.12,1.0,0.43156704198918305
2.125,0.05,0.53,1.0,0.6076251670019701
2.125,0.05,0.02,0.0,0.6236606659949757
2.125,0.05,0.53,1.0,0.31157491699559614
2.125,0.05,0.12,1.0,0.4875605830020504
2.125,0.05,0.01,0.0,0.5036646250082413
2.125,0.05,0.26,1.0,0.4475913339992985
2.125,0.05,0.06,1.0,0.43959204100247007
2.125,0.05,0.03,0.0,0.5756832499901066
2.125,0.05,0.53,1.0,0.42359745799330994
2.125,0.05,0.02,1.0,0.5835793330043089
2.125,0.05,0.26,1.0,0.4635807919985382
2.125,0.05,0.06,1.0,0.4475792500015814
2.125,0.05,0.12,1.0,0.583520457992563
2.125,0.05,0.03,0.0,0.5595893749996321
2.125,0.05,0.01,1.0,0.47961291699903086
2.125,0.05,0.53,1.0,0.7675765419990057
2.125,0.05,0.01,1.0,0.5435764170106268
2.125,0.05,0.02,0.0,0.41561045798880514
2.125,0.05,0.12,1.0,0.759632707995479
2.125,0.05,0.03,0.0,0.44760216600843705
2.125,0.05,0.26,1.0,0.3995769159955671
2.125,0.05,0.06,1.0,0.4955736660049297
2.125,0.05,0.53,1.0,0.8796550409897463
2.125,0.05,0.02,0.0,0.5676549159979913
2.125,0.05,0.12,1.0,0.7756095840013586
2.125,0.05,0.01,0.0,0.5276027920044726
2.125,0.05,0.03,1.0,0.33559825000702403
2.125,0.05,0.26,1.0,0.40756799999508075
2.125,0.05,0.06,1.0,0.7355969170021126
2.125,0.05,0.06,1.0,0.5675989580049645
2.125,0.05,0.12,1.0,0.47158537500945386
2.125,0.05,0.26,1.0,0.35958274999575224
2.125,0.05,0.53,1.0,0.49883741700614337
2.125,0.05,0.02,1.0,0.6396359999926062
2.125,0.05,0.03,1.0,0.5116160420002416
2.125,0.05,0.01,1.0,0.4953167079947889
2.125,0.05,0.26,1.0,0.3115921669959789
2.125,0.05,0.01,1.0,0.7516133750032168
2.125,0.05,0.06,1.0,0.39163387499866076
2.125,0.05,0.53,1.0,0.48754841698973905
2.125,0.05,0.03,1.0,0.4315745419880841
2.125,0.05,0.12,1.0,0.4715313749911729
2.125,0.05,0.02,1.0,0.4876460419909563
2.125,0.05,0.02,1.0,0.6876068749988917
2.125,0.05,0.53,1.0,0.5275642920023529
2.125,0.05,0.06,1.0,0.40762341700610705
2.125,0.05,0.26,1.0,0.31954133399995044
2.125,0.05,0.01,1.0,0.6076060000050347
2.125,0.05,0.12,1.0,0.41525029100012034
2.125,0.05,0.03,1.0,0.359480208993773
2.125,0.05,0.02,1.0,0.3516269999963697
2.125,0.05,0.06,1.0,0.5036791249876842
2.125,0.05,0.01,1.0,0.5196038750000298
2.125,0.05,0.53,1.0,0.6395631659979699
2.125,0.05,0.03,0.0,0.5436489999992773
2.125,0.05,0.12,1.0,0.32760633299767505
2.125,0.05,0.26,1.0,0.3436397500045132
2.125,0.05,0.01,1.0,0.5275789580045966
2.125,0.05,0.06,1.0,0.4155789159995038
2.125,0.05,0.03,0.0,0.4875688330066623
2.125,0.05,0.53,1.0,0.39162087500153575
2.125,0.05,0.26,1.0,0.43964337499346584
2.125,0.05,0.02,0.0,0.44761291600298136
2.125,0.05,0.12,1.0,0.3836196249903878
2.125,0.05,0.26,1.0,0.3595951250026701
2.125,0.05,0.01,1.0,0.6795450420031557
2.125,0.05,0.03,1.0,0.3996076670009643
2.125,0.05,0.02,0.0,0.4555757500056643
2.125,0.05,0.06,1.0,0.3515915829921141
2.125,0.05,0.53,1.0,0.35160583299875725
2.125,0.05,0.12,1.0,0.3717889590043342
2.125,0.05,0.26,1.0,1.1036380830046255
2.125,0.05,0.06,1.0,0.4396209580008872
2.125,0.05,0.03,0.0,0.5435793750075391
2.125,0.05,0.02,1.0,0.5596660409937613
2.125,0.05,0.53,1.0,0.38357537500269245
2.125,0.05,0.01,1.0,0.4716289579955628
2.125,0.05,0.12,0.0,1.1036030419927556
2.125,0.05,0.12,1.0,0.3675333330029389
2.125,0.05,0.02,1.0,0.46349779100273736
2.125,0.05,0.01,0.0,0.48741874999541324
2.125,0.05,0.26,1.0,0.5356461250048596
2.125,0.05,0.53,1.0,0.41559945899643935
2.125,0.05,0.03,0.0,0.5516490830050316
2.125,0.05,0.06,1.0,0.4316672079876298
2.125,0.05,0.02,1.0,0.663591542004724
2.125,0.05,0.12,1.0,0.3675909580051666
2.125,0.05,0.03,0.0,0.9676752910017967
2.125,0.05,0.26,1.0,0.43139504099963233
2.125,0.05,0.53,1.0,0.695369249995565
2.125,0.05,0.06,0.0,0.79959675000282
2.125,0.05,0.01,0.0,0.5276220419909805
2.125,0.05,0.12,1.0,0.3677071249985602
2.125,0.05,0.03,1.0,0.39955091700539924
2.125,0.05,0.01,0.0,0.431599167000968
2.125,0.05,0.02,1.0,0.809065624998766
2.125,0.05,0.26,1.0,0.3756210419960553
2.125,0.05,0.06,1.0,0.3995760419929866
2.125,0.05,0.53,1.0,0.46361429200624116
2.125,0.05,0.26,1.0,0.37558837499818765
2.125,0.05,0.02,1.0,0.5836223750084173
2.125,0.05,0.06,1.0,0.3916051249980228
2.125,0.05,0.03,1.0,0.47157133399741724
2.125,0.05,0.01,0.0,0.5596005000115838
2.125,0.05,0.12,1.0,1.103043291994254
2.125,0.05,0.53,1.0,0.7756274580024183
2.125,0.05,0.12,1.0,0.6314595000003465
2.125,0.05,0.06,0.0,0.6476662909990409
2.125,0.05,0.53,1.0,0.2956298329954734
2.125,0.05,0.01,0.0,0.5676112910005031
2.125,0.05,0.03,0.0,0.8796293750056066
2.125,0.05,0.02,1.0,0.5920708750054473
2.125,0.05,0.26,1.0,0.5116015410021646
2.125,0.05,0.03,1.0,0.6635906669980614
2.125,0.05,0.26,1.0,0.5756642080086749
2.125,0.05,0.01,1.0,0.7755925420060521
2.125,0.05,0.06,1.0,0.4235730840009637
2.125,0.05,0.53,1.0,0.3275643749948358
2.125,0.05,0.12,1.0,0.3915947909990791
2.125,0.05,0.02,1.0,0.631571542005986
2.125,0.05,0.01,1.0,0.3961187910026638
2.125,0.05,0.02,0.0,0.4482530420063995
2.125,0.05,0.06,1.0,0.631514957989566
2.125,0.05,0.26,1.0,0.7355943329894217
2.125,0.05,0.12,1.0,0.431603000004543
2.125,0.05,0.53,1.0,0.9675135419965954
2.125,0.05,0.03,0.0,0.5836655420134775
2.125,0.05,0.26,1.0,0.4395607090118574
2.125,0.05,0.53,1.0,0.3995824589947006
2.125,0.05,0.01,0.0,0.5036116249975748
2.125,0.05,0.02,0.0,0.43164558299758937
2.125,0.05,0.12,1.0,0.4812993329978781
2.125,0.05,0.06,1.0,0.42425316700246185
2.125,0.05,0.03,0.0,0.5355688330018893
2.125,0.05,0.01,0.0,0.45569449999311473
2.125,0.05,0.26,1.0,0.39959241698670667
2.125,0.05,0.06,1.0,0.5196179170015967
2.125,0.05,0.12,1.0,0.4633223330019973
2.125,0.05,0.02,1.0,0.6076166249986272
2.125,0.05,0.03,0.0,0.4155457919987384
2.125,0.05,0.53,1.0,0.3756023330060998
2.125,0.05,0.01,1.0,0.4714368330023717
2.125,0.05,0.02,0.0,0.44229133299086243
2.125,0.05,0.12,1.0,0.45541616700938903
2.125,0.05,0.06,1.0,0.21563083400542382
2.125,0.05,0.53,1.0,0.2555609590053791
2.125,0.05,0.26,1.0,1.0075404999952298
2.125,0.05,0.03,0.0,0.8636426250013756
2.125,0.05,0.03,1.0,0.4315975409990642
2.125,0.05,0.06,1.0,0.6153096659982111
2.125,0.05,0.02,1.0,0.47963599998911377
2.125,0.05,0.01,0.0,0.4317086249939166
2.125,0.05,0.26,1.0,0.35959337500389665
2.125,0.05,0.53,1.0,0.6235821250011213
2.125,0.05,0.12,1.0,0.26360554099665023
2.125,0.05,0.01,1.0,0.447679208999034
2.125,0.05,0.12,1.0,0.5116057499981252
2.125,0.05,0.02,0.0,0.5676055420044577
2.125,0.05,0.06,1.0,0.4956102909927722
2.125,0.05,0.53,1.0,1.0635992500028806
2.125,0.05,0.26,1.0,0.6235677500080783
2.125,0.05,0.03,1.0,1.7516620410024188
2.125,0.05,0.02,1.0,0.6156343749898952
2.125,0.05,0.53,1.0,0.5356330829963554
2.125,0.05,0.12,1.0,0.5120402080065105
2.125,0.05,0.01,1.0,0.959649750002427
2.125,0.05,0.26,1.0,0.5516293330001645
2.125,0.05,0.06,1.0,0.4755159589985851
2.125,0.05,0.03,1.0,0.7435807500005467
2.125,0.05,0.12,1.0,0.9436307500000112
2.125,0.05,0.01,1.0,0.7275957910023862
2.125,0.05,0.26,1.0,0.43968662498809863
2.125,0.05,0.06,1.0,0.567326124990359
2.125,0.05,0.03,0.0,0.9436003750015516
2.125,0.05,0.02,1.0,0.4560661669966066
2.125,0.05,0.53,1.0,0.4316042500140611
2.125,0.05,0.03,0.0,0.6956264580076095
2.125,0.05,0.26,1.0,0.42363370800740086
2.125,0.05,0.53,1.0,0.4155754999956116
2.125,0.05,0.06,1.0,0.4555472079955507
2.125,0.05,0.01,1.0,0.6076046250091167
2.125,0.05,0.12,1.0,0.41563929100811947
2.125,0.05,0.02,0.0,0.8075812920142198
2.125,0.05,0.03,0.0,0.6156867500103544
2.125,0.05,0.01,0.0,0.8236309580097441
2.125,0.05,0.26,1.0,0.3916115830070339
2.125,0.05,0.53,1.0,0.3915607910021208
2.125,0.05,0.12,1.0,0.4236282089987071
2.125,0.05,0.06,1.0,0.3035487919987645
2.125,0.05,0.02,0.0,0.8476720829930855
2.125,0.05,0.01,0.0,0.4556293750065379
2.125,0.05,0.02,1.0,0.45562570900074206
2.125,0.05,0.06,1.0,0.47159375000046566
2.125,0.05,0.03,0.0,0.9596095830056584
2.125,0.05,0.53,1.0,0.4396355409990065
2.125,0.05,0.12,1.0,0.5996018330042716
2.125,0.05,0.26,1.0,0.4635626249946654
2.125,0.05,0.06,1.0,0.38345475000096485
2.125,0.05,0.01,0.0,0.8081875829957426
2.125,0.05,0.03,1.0,0.5115510000032373
2.125,0.05,0.02,0.0,0.4875807919888757
2.125,0.05,0.12,1.0,0.5755765000067186
2.125,0.05,0.53,1.0,0.31958250000025146
2.125,0.05,0.26,1.0,0.48759129201062024
2.125,0.05,0.03,0.0,0.9836312080005882
2.125,0.05,0.26,1.0,0.6556856669922126
2.125,0.05,0.12,1.0,0.9679076669999631
2.125,0.05,0.02,1.0,0.8796460419980576
2.125,0.05,0.01,0.0,1.2554409580043284
2.125,0.05,0.53,1.0,0.5595987919950858
2.125,0.05,0.06,1.0,1.5194943340029567
2.125,0.05,0.53,0.0,2.2394135830109008
2.125,0.05,0.06,1.0,0.6315620000095805
2.125,0.05,0.03,1.0,0.7995200419973116
2.125,0.05,0.01,0.0,0.5434577090054518
2.125,0.05,0.26,1.0,0.34355395899910945
2.125,0.05,0.02,1.0,0.5755839580087923
2.125,0.05,0.12,1.0,0.44759595800132956
2.125,0.05,0.26,1.0,0.40756379200320225
2.125,0.05,0.12,1.0,0.4635124999913387
2.125,0.05,0.03,1.0,0.9916025419952348
2.125,0.05,0.01,0.0,0.4555724160018144
2.125,0.05,0.02,0.0,0.4155505000089761
2.125,0.05,0.06,1.0,0.4476499159936793
2.125,0.05,0.53,1.0,0.48751599999377504
2.125,0.05,0.06,1.0,0.7995606659969781
2.125,0.05,0.02,0.0,0.5115633750101551
2.125,0.05,0.53,1.0,0.2955937079968862
2.125,0.05,0.01,1.0,0.7755690839985618
2.125,0.05,0.12,1.0,0.4715734999917913
2.125,0.05,0.26,1.0,0.5115750840050168
2.125,0.05,0.03,0.0,0.7035653749917401
2.125,0.05,0.06,1.0,0.415595458005555
2.125,0.05,0.03,1.0,0.8796177089971025
2.125,0.05,0.02,0.0,0.7596435000014026
2.125,0.05,0.12,1.0,0.45562791598786134
2.125,0.05,0.26,1.0,0.287605709003401
2.125,0.05,0.01,0.0,0.5355670419958187
2.125,0.05,0.53,1.0,0.4555690420093015
2.125,0.05,0.06,1.0,0.5755984999996144
2.125,0.05,0.03,0.0,0.5115733330021612
2.125,0.05,0.53,1.0,0.4646827920078067
2.125,0.05,0.26,1.0,0.5195825420087203
2.125,0.05,0.12,1.0,0.4715744999994058
2.125,0.05,0.02,1.0,0.9035850840009516
2.125,0.05,0.01,1.0,0.6876437079918105
2.125,0.05,0.53,1.0,0.35163870800170116
2.125,0.05,0.26,1.0,0.5036216250009602
2.125,0.05,0.03,0.0,0.9276208329974907
2.125,0.05,0.12,1.0,0.46199341700412333
2.125,0.05,0.01,0.0,0.5195999999996275
2.125,0.05,0.02,0.0,0.6156818750023376
2.125,0.05,0.06,1.0,0.519608500006143
4.25,0.05,0.1,1.0,0.4373803339985898
4.25,0.05,0.07,1.0,0.5036101669975324
